伏特替换,伏特替換,在攻击之后急速返回，和后备宝可梦进行替换。,攻擊後迅速返回，和後備寶可夢進行替換。,在攻擊之後急速返回，和後備寶可夢進行替換。
虫之抵抗,蟲之抵抗,抵抗并攻击对手。降低对手的特攻。,抵抗對手進行攻擊。可降低對手的特攻。,抵抗並攻擊對手。降低對手的特攻。
重踏,重踏,用力踩踏地面并攻击自己周围所有的宝可梦。降低对方的速度。,用力踩踏地面，攻擊自己周圍所有的寶可夢。可降低對手的速度。,用力踩踏地面並攻擊自己周圍所有的寶可夢。降低對方的速度。
冰息,冰息,将冰冷的气息吹向对手进行攻击。必定会击中要害。,將冰冷的氣息吹向對手進行攻擊。必定會擊中要害。,將冰冷的氣息吹向對手進行攻擊。必定會擊中要害。
龙尾,龍尾,弹飞对手，强制拉后备宝可梦上场。如果对手为野生宝可梦，战斗将直接结束。,彈飛對手，強制讓後備寶可夢上場。對手為野生寶可夢時，戰鬥將直接結束。,彈飛對手，強制拉後備寶可夢上場。如果對手為野生寶可夢，戰鬥將直接結束。
自我激励,自我激勵,激励自己，从而提高攻击和特攻。,激勵自己，提高自己的攻擊和特攻。,激勵自己，從而提高攻擊和特攻。
电网,電網,用电网捉住对手进行攻击。降低对手的速度。,用電網捉住對手進行攻擊。可降低對手的速度。,用電網捉住對手進行攻擊。降低對手的速度。
疯狂伏特,瘋狂伏特,让电流覆盖全身撞向对手进行攻击。自己也会受到少许伤害。,讓電流圍繞全身，衝撞對手進行攻擊。自己也會受到少許傷害。,讓電流覆蓋全身撞向對手進行攻擊。自己也會受到少許傷害。
直冲钻,直衝鑽,像钢钻一样，一边旋转身体一边撞击对手。容易击中要害。,像鑽頭一樣旋轉身體，猛烈地撞擊對手。容易擊中要害。,像鋼鑽一樣，一邊旋轉身體一邊撞擊對手。容易擊中要害。
二连劈,二連劈,用身体坚硬的部分拍打对手进行攻击。连续２次给予伤害。,用身體的堅硬部分攻擊對手。連續２次給予傷害。,用身體堅硬的部分拍打對手進行攻擊。連續２次給予傷害。
爱心印章,愛心印章,以可爱的动作使对手疏忽，乘机给出强烈的一击。有时会使对手畏缩。,用可愛的動作讓對手疏忽，趁機發出強烈的一擊。有時會使對手畏縮。,以可愛的動作使對手疏忽，乘機給出強烈的一擊。有時會使對手畏縮。
木角,木角,将角刺入，吸取对手的养分。可以回复给予对手伤害的一半ＨＰ。,將角刺進對手，吸取養分。可以回復給予對手傷害的一半ＨＰ。,將角刺入，吸取對手的養分。可以回復給予對手傷害的一半ＨＰ。
圣剑,聖劍,用长角切斩对手进行攻击。无视对手的能力变化，直接给予伤害。,用長角斬切對手進行攻擊。可不顧對手的能力變化給予傷害。,用長角切斬對手進行攻擊。無視對手的能力變化，直接給予傷害。
贝壳刃,貝殼刃,用锋利的贝壳切斩对手进行攻击。有时会降低对手的防御。,用鋒利的貝殼斬切對手進行攻擊。有時會降低對手的防禦。,用鋒利的貝殼切斬對手進行攻擊。有時會降低對手的防禦。
高温重压,高溫重壓,用燃烧的身体撞向对手进行攻击。自己比对手越重，威力越大。,用燃燒的身體重壓對手進行攻擊。體重比對手重越多，威力越大。,用燃燒的身體撞向對手進行攻擊。自己比對手越重，威力越大。
青草搅拌器,青草攪拌器,用锋利的叶片包裹住对手进行攻击。有时会降低对手的命中率。,用銳利的葉子包圍住對手進行攻擊。有時會降低對手的命中率。,用鋒利的葉片包裹住對手進行攻擊。有時會降低對手的命中率。
疯狂滚压,瘋狂滾壓,旋转揉成团的身体压扁对手。有时会使对手畏缩。,旋轉蜷縮成圓形的身體，壓扁對手。有時會使對手畏縮。,旋轉揉成團的身體壓扁對手。有時會使對手畏縮。
棉花防守,棉花防守,用软绵绵的绒毛包裹住自己的身体进行守护。巨幅提高自己的防御。,用軟綿綿的絨毛保護自己的身體。極大幅提高自己的防禦。,用軟綿綿的絨毛包裹住自己的身體進行守護。巨幅提高自己的防禦。
暗黑爆破,暗黑爆破,放出黑暗的冲击波攻击对手。有时会降低对手的命中率。,放出黑暗的衝擊波攻擊對手。有時會降低對手的命中率。,放出黑暗的衝擊波攻擊對手。有時會降低對手的命中率。
精神击破,精神擊破,将神奇的念波实体化攻击对手。给予物理伤害。,將神奇的念力波實體化後攻擊對手。給予對手物理傷害。,將神奇的念波實體化攻擊對手。給予物理傷害。
扫尾拍打,掃尾拍打,用坚硬的尾巴拍打对手进行攻击。连续攻击２～５次。,將堅硬的尾巴掃向對手進行攻擊。可連續攻擊２～５次。,用堅硬的尾巴拍打對手進行攻擊。連續攻擊２～５次。
暴风,暴風,用强烈的风席卷对手进行攻击。有时会使对手混乱。,用強烈的風席捲對手進行攻擊。有時會使對手混亂。,用強烈的風席捲對手進行攻擊。有時會使對手混亂。
爆炸头突击,爆炸頭突擊,用厉害的爆炸头猛撞向对手进行攻击。自己也会受到少许伤害。,用帥氣的爆炸頭猛撞對手進行攻擊。自己也會受到少許傷害。,用厲害的爆炸頭猛撞向對手進行攻擊。自己也會受到少許傷害。
齿轮飞盘,齒輪飛盤,向对手投掷钢铁齿轮进行攻击。连续２次给予伤害。,向對手投擲鋼鐵齒輪進行攻擊。連續２次給予傷害。,向對手投擲鋼鐵齒輪進行攻擊。連續２次給予傷害。
火焰弹,火焰彈,用熊熊烈火攻击自己周围所有的宝可梦。有时会陷入灼伤状态。,用熊熊烈火攻擊自己周圍所有的寶可夢。有時會讓對手陷入灼傷狀態。,用熊熊烈火攻擊自己周圍所有的寶可夢。有時會陷入灼傷狀態。
高科技光炮,高科技光炮,向对手放出光弹。属性会根据自己携带的卡带不同而改变。,向對手發射光彈。招式的屬性會隨著自己攜帶的卡帶不同而改變。,向對手放出光彈。屬性會根據自己攜帶的卡帶不同而改變。
古老之歌,古老之歌,让对手听古老之歌，打动对手的内心进行攻击。有时会让对手陷入睡眠状态。,唱出古老之歌，打動對手的心進行攻擊。有時會讓對手陷入睡眠狀態。,讓對手聽古老之歌，打動對手的內心進行攻擊。有時會讓對手陷入睡眠狀態。
神秘之剑,神秘之劍,用长角切斩对手进行攻击。角上拥有的神奇力量将给予物理伤害。,用長角斬切對手進行攻擊。角上擁有的神奇力量會給予對手物理傷害。,用長角切斬對手進行攻擊。角上擁有的神奇力量將給予物理傷害。
冰封世界,冰封世界,将冰冻的冷气吹向对手进行攻击。会降低对手的速度。,放出冰凍的寒氣向對手進行攻擊。可降低對手的速度。,將冰凍的冷氣吹向對手進行攻擊。會降低對手的速度。
雷击,雷擊,让强大的电流覆盖全身，猛撞向对手进行攻击。有时会让对手陷入麻痹状态。,用強大的電流圍繞身體，猛撞對手進行攻擊。有時會讓對手陷入麻痺狀態。,讓強大的電流覆蓋全身，猛撞向對手進行攻擊。有時會讓對手陷入麻痺狀態。
青焰,青焰,用美丽而激烈的青焰包裹住对手进行攻击。有时会让对手陷入灼伤状态。,用美麗而激烈的青焰燃燒對手進行攻擊。有時會讓對手陷入灼傷狀態。,用美麗而激烈的青焰包裹住對手進行攻擊。有時會讓對手陷入灼傷狀態。
火之舞,火之舞,让火焰覆盖全身，振翅攻击对手。有时会提高自己的特攻。,讓火焰圍繞全身後，振翅攻擊對手。有時會提高自己的特攻。,讓火焰覆蓋全身，振翅攻擊對手。有時會提高自己的特攻。
冰冻伏特,冰凍伏特,用覆盖着电流的冰块，在第２回合撞向对手。有时会让对手陷入麻痹状态。,製造出帶有電流的冰塊，在下一回合攻擊對手。有時會讓對手陷入麻痺狀態。,用覆蓋著電流的冰塊，在第２回合撞向對手。有時會讓對手陷入麻痺狀態。
极寒冷焰,極寒冷焰,用能够冻结一切的强烈冷气，在第２回合包裹住对手。有时会让对手陷入灼伤状态。,在使用後的下一回合，用能夠凍結一切的強烈寒氣包圍對手。有時會讓對手陷入灼傷狀態。,用能夠凍結一切的強烈冷氣，在第２回合包裹住對手。有時會讓對手陷入灼傷狀態。
大声咆哮,大聲咆哮,没完没了地大声斥责，从而降低对手的特攻。,沒完沒了地向對手大聲咆哮，降低對手的特攻。,沒完沒了地大聲斥責，從而降低對手的特攻。
冰柱坠击,冰柱墜擊,用大冰柱激烈地撞向对手进行攻击。有时会使对手畏缩。,將巨大冰柱猛烈地砸向對手進行攻擊。有時會使對手畏縮。,用大冰柱激烈地撞向對手進行攻擊。有時會使對手畏縮。
Ｖ热焰,Ｖ熱焰,从前额产生灼热的火焰，舍身撞击对手。防御、特防和速度会降低。,在前額產生灼熱的火焰，然後捨身撞擊對手。自己的防禦、特防和速度會降低。,從前額產生灼熱的火焰，捨身撞擊對手。防禦、特防和速度會降低。
交错火焰,交錯火焰,释放出巨大的火焰。受到巨大的闪电影响时，招式威力会提高。,放出巨大的火焰攻擊對手。受到巨大的閃電影響時，招式的威力會提高。,釋放出巨大的火焰。受到巨大的閃電影響時，招式威力會提高。
交错闪电,交錯閃電,释放出巨大的闪电。受到巨大的火焰影响时，招式威力会提高。,放出巨大的閃電攻擊對手。受到巨大的火焰影響時，招式的威力會提高。,釋放出巨大的閃電。受到巨大的火焰影響時，招式威力會提高。
飞身重压,飛身重壓,从空中俯冲向对手。此招式同时带有格斗属性和飞行属性。,從空中俯衝向對手進行攻擊。此招式同時具有格鬥屬性和飛行屬性。,從空中俯衝向對手。此招式同時帶有格鬥屬性和飛行屬性。
掀榻榻米,掀榻榻米,将掀起来的榻榻米当作盾牌，防住自己和同伴免受招式伤害。变化招式无法防住。,將掀起來的榻榻米當作盾牌，防禦住攻擊我方的攻擊招式。但無法防禦住變化招式的攻擊。,將掀起來的榻榻米當作盾牌，防住自己和夥伴免受招式傷害。變化招式無法防住。
打嗝,打嗝,朝着对手打嗝，并给予伤害。如果不吃树果则无法使出。,朝著對手打嗝進行攻擊。沒吃下樹果時無法使用。,朝著對手打嗝，並給予傷害。如果不吃樹果則無法使出。
耕地,耕地,翻耕土地，使草木更容易成长。会提高草属性宝可梦的攻击和特攻。,耕耘土地，讓草木更容易成長。可提高草屬性寶可夢的攻擊和特攻。,翻耕土地，使草木更容易成長。會提高草屬性寶可夢的攻擊和特攻。
黏黏网,黏黏網,在对手周围围上黏黏的网，降低替换出场的对手的速度。,在對手周圍撒下黏黏的網，降低替換出場的對手的速度。,在對手周圍圍上黏黏的網，降低替換出場的對手的速度。
致命针刺,致命針刺,如果使用此招式打倒对手，攻击会巨幅提高。,使用此招式打倒對手時，自己的攻擊會極大幅提高。,如果使用此招式打倒對手，攻擊會巨幅提高。
潜灵奇袭,潛靈奇襲,第１回合消失在某处，第２回合攻击对手。可以无视守护进行攻击。,使用後的第１回合消失到某處，並於第２回合攻擊對手。可不顧對手的守護進行攻擊。,第１回合消失在某處，第２回合攻擊對手。可以無視守護進行攻擊。
万圣夜,萬聖夜,邀请对手参加万圣夜。使对手被追加幽灵属性。,邀請對手參加萬聖夜。讓對手追加幽靈屬性。,邀請對手參加萬聖夜。使對手被追加幽靈屬性。
战吼,戰吼,发出战吼威吓对手，从而降低对手的攻击和特攻。,發出戰吼威嚇對手，降低對手的攻擊和特攻。,發出戰吼威嚇對手，從而降低對手的攻擊和特攻。
等离子浴,等離子浴,将带电粒子扩散开来，使一般属性的招式变成电属性。,讓帶電粒子擴散開來，使一般屬性的招式變成電屬性。,將帶電粒子擴散開來，使一般屬性的招式變成電屬性。
抛物面充电,拋物面充電,给周围全体宝可梦造成伤害。可以回复给予伤害的一半ＨＰ。,攻擊自己周圍所有的寶可夢。可以回復給予傷害的一半ＨＰ。,給周圍全體寶可夢造成傷害。可以回復給予傷害的一半ＨＰ。
森林诅咒,森林詛咒,向对手施加森林诅咒。中了诅咒的对手会被追加草属性。,向對手施加森林詛咒。中了詛咒的對手會被追加草屬性。,向對手施加森林詛咒。中了詛咒的對手會被追加草屬性。
落英缤纷,落英繽紛,猛烈地刮起飞雪般的落花，攻击周围所有的宝可梦，并给予伤害。,猛烈地刮起飛雪般的落花，攻擊周圍所有的寶可夢。,猛烈地颳起飛雪般的落花，攻擊周圍所有的寶可夢，並給予傷害。
冷冻干燥,冷凍乾燥,急剧冷冻对手，有时会让对手陷入冰冻状态。对于水属性宝可梦也是效果绝佳。,急速冷凍對手，有時會讓對手陷入冰凍狀態。對水屬性寶可夢也是效果絕佳。,急劇冷凍對手，有時會讓對手陷入冰凍狀態。對於水屬性寶可夢也是效果絕佳。
魅惑之声,魅惑之聲,发出魅惑的叫声，给予对手精神上的伤害。攻击必定会命中。,發出迷人的叫聲，給予對手精神上的傷害。攻擊必定會命中。,發出魅惑的叫聲，給予對手精神上的傷害。攻擊必定會命中。
抛下狠话,拋下狠話,抛下狠话威吓对手，降低攻击和特攻后，和后备宝可梦进行替换。,拋下狠話恐嚇對手，降低對手的攻擊和特攻後，和後備寶可夢進行替換。,拋下狠話威嚇對手，降低攻擊和特攻後，和後備寶可夢進行替換。
颠倒,顛倒,颠倒对手身上的所有能力变化，变成和原来相反的状态。,讓對手身上所有的能力變化顛倒過來，變成和原來相反的狀態。,顛倒對手身上的所有能力變化，變成和原來相反的狀態。
吸取之吻,吸取之吻,用一个吻吸取对手的ＨＰ。回复给予对手伤害的一半以上的ＨＰ。,親吻對手來吸取對手的ＨＰ。可以回復給予對手傷害的一半以上的ＨＰ。,用一個吻吸取對手的ＨＰ。回復給予對手傷害的一半以上的ＨＰ。
戏法防守,戲法防守,使用神奇的力量防住攻击我方的变化招式。但无法防住伤害招式的攻击。,使用神奇的力量防禦住攻擊我方的變化招式。但無法防禦住攻擊招式的攻擊。,使用神奇的力量防住攻擊我方的變化招式。但無法防住傷害招式的攻擊。
鲜花防守,鮮花防守,使用神奇的力量提高在场的所有草属性宝可梦的防御。,使用神奇的力量，提高場上全體草屬性寶可夢的防禦。,使用神奇的力量提高在場的所有草屬性寶可夢的防禦。
青草场地,青草場地,在５回合内变成青草场地。地面上的宝可梦每回合都能回复。草属性的招式威力还会提高。,在５回合內將腳下變成青草場地。地面上的寶可夢每回合都會回復ＨＰ。草屬性招式的威力會提高。,在５回合內變成青草場地。地面上的寶可夢每回合都能回復。草屬性的招式威力還會提高。
薄雾场地,薄霧場地,在５回合内，地面上的宝可梦不会陷入异常状态。龙属性招式的伤害也会减半。,在５回合內，地面上的寶可夢不會陷入異常狀態。龍屬性招式的傷害也會減半。,在５回合內，地面上的寶可夢不會陷入異常狀態。龍屬性招式的傷害也會減半。
输电,輸電,对手使出招式前，如果输电，则该回合对手的招式变成电属性。,如果在對手使用招式前輸電，該回合對手的招式會變成電屬性。,對手使出招式前，如果輸電，則該回合對手的招式變成電屬性。
嬉闹,嬉鬧,与对手嬉闹并攻击。有时会降低对手的攻击。,在和對手嬉鬧的同時進行攻擊。有時會降低對手的攻擊。,與對手嬉鬧並攻擊。有時會降低對手的攻擊。
妖精之风,妖精之風,刮起妖精之风，吹向对手进行攻击。,刮起妖精之風，吹向對手進行攻擊。,颳起妖精之風，吹向對手進行攻擊。
月亮之力,月亮之力,借用月亮的力量攻击对手。有时会降低对手的特攻。,借用月亮的力量攻擊對手。有時會降低對手的特攻。,借用月亮的力量攻擊對手。有時會降低對手的特攻。
爆音波,爆音波,通过震耳欲聋的爆炸声产生的破坏力，攻击自己周围所有的宝可梦。,利用震耳欲聾的爆炸聲所產生的破壞力，攻擊自己周圍所有的寶可夢。,通過震耳欲聾的爆炸聲產生的破壞力，攻擊自己周圍所有的寶可夢。
妖精之锁,妖精之鎖,通过封锁，下一回合所有的宝可梦都无法逃走。,封鎖對戰場地，下一回合所有的寶可夢都無法逃走。,通過封鎖，下一回合所有的寶可夢都無法逃走。
王者盾牌,王者盾牌,防住对手攻击的同时，自己变为防御姿态。大幅降低所接触到的对手的攻击。,防禦來自對手的攻擊，同時讓自己變形成盾牌型態。讓接觸到自己的對手攻擊大幅降低。,防住對手攻擊的同時，自己變為防禦姿態。大幅降低所接觸到的對手的攻擊。
和睦相处,和睦相處,和对手和睦相处，使其失去战斗的气力，从而降低对手的攻击。,和對手和睦相處，讓對手失去戰鬥意志，降低對手的攻擊。,和對手和睦相處，使其失去戰鬥的氣力，從而降低對手的攻擊。
密语,密語,和对手进行密语，使其失去集中力，从而降低对手的特攻。,向對手低聲密語，使對手失去集中力，降低對手的特攻。,和對手進行密語，使其失去集中力，從而降低對手的特攻。
钻石风暴,鑽石風暴,掀起钻石风暴给予伤害。有时会大幅提高自己的防御。,吹起鑽石風暴給予對手傷害。有時會大幅提高自己的防禦。,掀起鑽石風暴給予傷害。有時會大幅提高自己的防禦。
蒸汽爆炸,蒸汽爆炸,将滚烫的蒸汽喷向对手。有时会让对手灼伤。,將超高溫的蒸汽噴向對手。有時會讓對手陷入灼傷狀態。,將滾燙的蒸汽噴向對手。有時會讓對手灼傷。
异次元洞,異次元洞,通过异次元洞，突然出现在对手的侧面进行攻击。还可以无视守住和看穿等招式。,利用異次元洞，突然出現在對手的側面進行攻擊。可避開對手的守住和看穿等招式。,通過異次元洞，突然出現在對手的側面進行攻擊。還可以無視守住和看穿等招式。
飞水手里剑,飛水手裡劍,用粘液制成的手里剑，连续攻击２～５次。必定能够先制攻击。,射出用黏液製成的手裡劍，連續攻擊２～５次。必定能夠發動先制攻擊。,用黏液製成的手裏劍，連續攻擊２～５次。必定能夠先制攻擊。
魔法火焰,魔法火焰,从口中喷出特别灼热的火焰进行攻击。降低对手的特攻。,從口中吐出特別灼熱的火焰進行攻擊。可降低對手的特攻。,從口中噴出特別灼熱的火焰進行攻擊。降低對手的特攻。
尖刺防守,尖刺防守,防住对手攻击的同时，削减接触到自己的对手的体力。,防禦來自對手的攻擊，同時削減接觸到自己的對手的ＨＰ。,防住對手攻擊的同時，削減接觸到自己的對手的體力。
芳香薄雾,芳香薄霧,通过神奇的芳香，提高我方宝可梦的特防。,利用神奇的芳香，提高我方寶可夢的特防。,通過神奇的芳香，提高我方寶可夢的特防。
怪异电波,怪異電波,从身体放射出怪异电波，让对手沐浴其中，从而大幅降低其特攻。,從身體發出怪異電波影響對手，大幅降低對手的特攻。,從身體放射出怪異電波，讓對手沐浴其中，從而大幅降低其特攻。
毒液陷阱,毒液陷阱,将特殊的毒液泼向对手。对处于中毒状态的对手，其攻击、特攻和速度都会降低。,向對手發射特殊的毒液。陷入中毒狀態的對手攻擊、特攻和速度會降低。,將特殊的毒液潑向對手。對處於中毒狀態的對手，其攻擊、特攻和速度都會降低。
粉尘,粉塵,如果被撒到粉尘的对手使用火招式，则会爆炸并给予伤害。,被撒到粉塵的對手使用火屬性招式時，會發生爆炸並受到傷害。,如果被撒到粉塵的對手使用火招式，則會爆炸並給予傷害。
大地掌控,大地掌控,第１回合吸收能量，第２回合大幅提高特攻、特防和速度。,使用後的第１回合吸收能量，並於第２回合大幅提高自己的特攻、特防和速度。,第１回合吸收能量，第２回合大幅提高特攻、特防和速度。
磁场操控,磁場操控,通过操控磁场，会提高特性为正电和负电的宝可梦的防御和特防。,操控磁場，提高特性是正電和負電的寶可夢的防禦和特防。,通過操控磁場，會提高特性為正電和負電的寶可夢的防禦和特防。
欢乐时光,歡樂時光,如果使用欢乐时光，战斗后得到的钱会翻倍。,使用歡樂時光後，戰鬥結束時獲得的錢會加倍。,如果使用歡樂時光，戰鬥後得到的錢會翻倍。
电气场地,電氣場地,在５回合内变成电气场地。地面上的宝可梦将无法入眠。电属性的招式威力还会提高。,在５回合內將腳下變成電氣場地。地面上的寶可夢將不會陷入睡眠狀態。電屬性招式的威力會提高。,在５回合內變成電氣場地。地面上的寶可夢將無法入眠。電屬性的招式威力還會提高。
魔法闪耀,魔法閃耀,向对手发射强光，并给予伤害。,發出強烈的閃光，給予對手傷害。,向對手發射強光，並給予傷害。
庆祝,慶祝,宝可梦为十分开心的你庆祝。,寶可夢會為了非常開心的你而慶祝。,寶可夢為十分開心的你慶祝。
牵手,牽手,我方宝可梦之间牵手。能带来非常幸福的心情。,我方的寶可夢手牽手。心情會變得非常幸福。,我方寶可夢之間牽手。能帶來非常幸福的心情。
圆瞳,圓瞳,用圆瞳凝视对手，从而降低其攻击。必定能够先制攻击。,用圓圓的眼睛凝視對手，降低對手的攻擊。必定能夠發動先制攻擊。,用圓瞳凝視對手，從而降低其攻擊。必定能夠先制攻擊。
蹭蹭脸颊,蹭蹭臉頰,将带电的脸颊蹭蹭对手进行攻击。让对手陷入麻痹状态。,用帶電的臉頰磨蹭對手進行攻擊。能讓對手陷入麻痺狀態。,將帶電的臉頰蹭蹭對手進行攻擊。讓對手陷入麻痺狀態。
手下留情,手下留情,在攻击的时候手下留情，从而使对手的ＨＰ至少会留下１ＨＰ。,在攻擊的時候手下留情，讓對手的ＨＰ一定會剩下１。,在攻擊的時候手下留情，從而使對手的ＨＰ至少會留下１ＨＰ。
死缠烂打,死纏爛打,在４～５回合内死缠烂打地进行攻击。在此期间对手将无法逃走。,在４～５回合內死纏爛打地進行攻擊。在此期間對手將無法逃走。,在４～５回合內死纏爛打地進行攻擊。在此期間對手將無法逃走。
增强拳,增強拳,通过反复击打对手，使自己的拳头慢慢变硬。打中对手攻击就会提高。,反覆出拳擊打對手，使自己的拳頭慢慢變硬。命中對手時會提高自己的攻擊。,通過反覆擊打對手，使自己的拳頭慢慢變硬。打中對手攻擊就會提高。
死亡之翼,死亡之翼,从锁定的对手身上吸取ＨＰ。回复给予对手伤害的一半以上的ＨＰ。,從鎖定的對手身上吸取ＨＰ。可以回復給予對手傷害的一半以上的ＨＰ。,從鎖定的對手身上吸取ＨＰ。回復給予對手傷害的一半以上的ＨＰ。
千箭齐发,千箭齊發,可以击中浮在空中的宝可梦。空中的对手被击落后，会掉到地面。,能夠命中飄浮在空中的寶可夢。飄浮在空中的對手會被擊落掉到地面。,可以擊中浮在空中的寶可夢。空中的對手被擊落後，會掉到地面。
千波激荡,千波激盪,从地面掀起波浪进行攻击。被掀入波浪中的对手，将无法从战斗中逃走。,化成波浪從地面進行攻擊。被捲入波浪中的對手將無法從戰鬥中逃走。,從地面掀起波浪進行攻擊。被掀入波浪中的對手，將無法從戰鬥中逃走。
大地神力,大地神力,聚集大地的力量，将此力量集中攻击对手，并给予伤害。,聚集大地的能量後，將力量集中攻擊對手給予傷害。,聚集大地的力量，將此力量集中攻擊對手，並給予傷害。
破灭之光,破滅之光,借用永恒之花的力量，发射出强力光线。自己也会受到不小的伤害。,借用永恆之花的力量，發射出強力光線。自己也會受到不小的傷害。,借用永恆之花的力量，發射出強力光線。自己也會受到不小的傷害。
根源波动,根源波動,用无数青白色且闪耀的光线攻击对手。,放出無數閃耀著青白色光輝的光線攻擊對手。,用無數青白色且閃耀的光線攻擊對手。
断崖之剑,斷崖之劍,将大地的力量变化为利刃攻击对手。,將大地的力量化為利刃攻擊對手。,將大地的力量變化為利刃攻擊對手。
画龙点睛,畫龍點睛,从天空中急速下降攻击对手。自己的防御和特防会降低。,從天空中急速下降攻擊對手。自己的防禦和特防會降低。,從天空中急速下降攻擊對手。自己的防禦和特防會降低。
异次元猛攻,異次元猛攻,用许多手臂，无视对手的守住或看穿等招式进行连续攻击，自己的防御会降低。,使用許多手臂，發動可不顧守住和看穿的連續攻擊。自己的防禦會降低。,用許多手臂，無視對手的守住或看穿等招式進行連續攻擊，自己的防禦會降低。
